type,f_address,Match_addr,Longitude,Latitude,Addr_type,Score,Status,Region,RegionAbbr,Subregion,MetroArea,City,Nbrhd,geometry,Match_type,LongLabel,ShortLabel,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,District,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo
housing_rehab_addresses,"476 Lake View Park, Rochester, New York 14613","476 Lake View Park, Rochester, New York, 14613",-77.6452275,43.182863999999995,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64522749999998 43.18286400000005),A,"476 Lake View Park, Rochester, NY, 14613, USA",476 Lake View Park,,,"476 Lake View Park, Rochester, New York, 14613",,,20.0,,476,,,,,,,Lake View,Park,,,,,,,,,476 Lake View Park,,,,,,14613,1529,USA,United States,ENG,0.0,-77.6452275,43.182863999999995,-77.64622750000001,-77.6442275,43.181864,43.18386399999999,
housing_rehab_addresses,"148 Lehigh Ave., Rochester, New York 14619","148 Lehigh Ave, Rochester, New York, 14619",-77.6552355,43.13723400000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65523549999995 43.13723400000003),A,"148 Lehigh Ave, Rochester, NY, 14619, USA",148 Lehigh Ave,,,"148 Lehigh Ave, Rochester, New York, 14619",,,20.0,,148,,,,,,,Lehigh,Ave,,,,,,,,,148 Lehigh Ave,,,,,,14619,1627,USA,United States,ENG,0.0,-77.6552355,43.13723400000001,-77.65623550000001,-77.6542355,43.13623400000001,43.138234000000004,
housing_rehab_addresses,"179 Lewis St., Rochester, New York 14605","179 Lewis St, Rochester, New York, 14605",-77.5932705,43.16400899999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.59327049999996 43.16400900000008),A,"179 Lewis St, Rochester, NY, 14605, USA",179 Lewis St,,,"179 Lewis St, Rochester, New York, 14605",,,20.0,,179,,,,,,,Lewis,St,,,,,,,,,179 Lewis St,,,,,,14605,2606,USA,United States,ENG,0.0,-77.5932705,43.16400899999999,-77.59427050000001,-77.5922705,43.163008999999995,43.16500899999999,
housing_rehab_addresses,"283 Long Acre Rd., Rochester, New York 14621","283 Long Acre Rd, Rochester, New York, 14621",-77.609799,43.19877600000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60979899999995 43.19877600000007),A,"283 Long Acre Rd, Rochester, NY, 14621, USA",283 Long Acre Rd,,,"283 Long Acre Rd, Rochester, New York, 14621",,,20.0,,283,,,,,,,Long Acre,Rd,,,,,,,,,283 Long Acre Rd,,,,,,14621,1003,USA,United States,ENG,0.0,-77.609799,43.19877600000001,-77.610799,-77.60879899999999,43.19777600000001,43.19977600000001,
housing_rehab_addresses,"61 Malling Dr., Rochester, New York 14621","61 Malling Dr, Rochester, New York, 14621",-77.623317,43.18173899999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62331699999999 43.18173900000005),A,"61 Malling Dr, Rochester, NY, 14621, USA",61 Malling Dr,,,"61 Malling Dr, Rochester, New York, 14621",,,20.0,,61,,,,,,,Malling,Dr,,,,,,,,,61 Malling Dr,,,,,,14621,3217,USA,United States,ENG,0.0,-77.623317,43.18173899999999,-77.624317,-77.622317,43.180738999999996,43.18273899999999,
housing_rehab_addresses,"74 Mapledale St., Rochester, New York 14609","74 Mapledale St, Rochester, New York, 14609",-77.561307,43.175771999999995,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56130699999994 43.17577200000005),A,"74 Mapledale St, Rochester, NY, 14609, USA",74 Mapledale St,,,"74 Mapledale St, Rochester, New York, 14609",,,20.0,,74,,,,,,,Mapledale,St,,,,,,,,,74 Mapledale St,,,,,,14609,4212,USA,United States,ENG,0.0,-77.561307,43.175771999999995,-77.562307,-77.560307,43.174772,43.17677199999999,
housing_rehab_addresses,"142 Marlborough Rd., Rochester, New York 14611","142 Marlborough Rd, Rochester, New York, 14619",-77.655051,43.139700000000005,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65505099999996 43.13970000000006),A,"142 Marlborough Rd, Rochester, NY, 14619, USA",142 Marlborough Rd,,,"142 Marlborough Rd, Rochester, New York, 14619",,,20.0,,142,,,,,,,Marlborough,Rd,,,,,,,,,142 Marlborough Rd,,,,,,14619,1410,USA,United States,ENG,0.0,-77.655051,43.139700000000005,-77.656051,-77.654051,43.13870000000001,43.1407,
housing_rehab_addresses,"70 Mayfield St., Rochester, New York 14609","70 Mayfield St, Rochester, New York, 14609",-77.550129,43.158311999999995,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55012899999997 43.15831200000008),A,"70 Mayfield St, Rochester, NY, 14609, USA",70 Mayfield St,,,"70 Mayfield St, Rochester, New York, 14609",,,20.0,,70,,,,,,,Mayfield,St,,,,,,,,,70 Mayfield St,,,,,,14609,7612,USA,United States,ENG,0.0,-77.550129,43.158311999999995,-77.551129,-77.549129,43.157312,43.15931199999999,
housing_rehab_addresses,"69 Maynard St., Rochester, New York 14615","69 Maynard St, Rochester, New York, 14615",-77.6507175,43.20389700000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65071749999998 43.20389700000004),A,"69 Maynard St, Rochester, NY, 14615, USA",69 Maynard St,,,"69 Maynard St, Rochester, New York, 14615",,,20.0,,69,,,,,,,Maynard,St,,,,,,,,,69 Maynard St,,,,,,14615,2021,USA,United States,ENG,0.0,-77.6507175,43.20389700000001,-77.6517175,-77.6497175,43.202897000000014,43.20489700000001,
housing_rehab_addresses,"154 Merwin St., Rochester, New York 14609","154 Merwin Ave, Rochester, New York, 14609",-77.548149,43.16273100000001,PointAddress,98.04,M,New York,NY,Monroe County,,Rochester,,POINT (-77.54814899999997 43.16273100000006),A,"154 Merwin Ave, Rochester, NY, 14609, USA",154 Merwin Ave,,,"154 Merwin Ave, Rochester, New York, 14609",,,20.0,,154,,,,,,,Merwin,Ave,,,,,,,,,154 Merwin Ave,,,,,,14609,6715,USA,United States,ENG,0.0,-77.548149,43.16273100000001,-77.549149,-77.54714899999999,43.16173100000001,43.163731000000006,
housing_rehab_addresses,"87 Minnesota St., Rochester, New York 14609","87 Minnesota St, Rochester, New York, 14609",-77.5574235,43.15855500000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55742349999997 43.15855500000004),A,"87 Minnesota St, Rochester, NY, 14609, USA",87 Minnesota St,,,"87 Minnesota St, Rochester, New York, 14609",,,20.0,,87,,,,,,,Minnesota,St,,,,,,,,,87 Minnesota St,,,,,,14609,7539,USA,United States,ENG,0.0,-77.5574235,43.15855500000001,-77.5584235,-77.5564235,43.15755500000001,43.159555000000005,
housing_rehab_addresses,"44 Mohawk St., Rochester, New York 14613","44 Mohawk St, Rochester, New York, 14621",-77.5852605,43.184781000000015,PointAddress,98.39,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58526049999995 43.18478100000004),A,"44 Mohawk St, Rochester, NY, 14621, USA",44 Mohawk St,,,"44 Mohawk St, Rochester, New York, 14621",,,20.0,,44,,,,,,,Mohawk,St,,,,,,,,,44 Mohawk St,,,,,,14621,4130,USA,United States,ENG,0.0,-77.5852605,43.184781000000015,-77.58626050000001,-77.5842605,43.18378100000002,43.18578100000001,14613
housing_rehab_addresses,"68 Norran Dr., Rochester, New York 14609","68 Norran Dr, Rochester, New York, 14609",-77.5778085,43.18360200000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57780849999995 43.18360200000006),A,"68 Norran Dr, Rochester, NY, 14609, USA",68 Norran Dr,,,"68 Norran Dr, Rochester, New York, 14609",,,20.0,,68,,,,,,,Norran,Dr,,,,,,,,,68 Norran Dr,,,,,,14609,2116,USA,United States,ENG,0.0,-77.5778085,43.18360200000001,-77.57880850000001,-77.5768085,43.18260200000001,43.184602000000005,
housing_rehab_addresses,"509 Parsells Ave., Rochester, New York 14609","509 Parsells Ave, Rochester, New York, 14609",-77.56465949999999,43.16570999999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56465949999995 43.16571000000005),A,"509 Parsells Ave, Rochester, NY, 14609, USA",509 Parsells Ave,,,"509 Parsells Ave, Rochester, New York, 14609",,,20.0,,509,,,,,,,Parsells,Ave,,,,,,,,,509 Parsells Ave,,,,,,14609,5400,USA,United States,ENG,0.0,-77.56465949999999,43.16570999999999,-77.5656595,-77.56365949999999,43.16470999999999,43.16670999999999,
housing_rehab_addresses,"36 Penhurst St., Rochester, New York 14619","36 Penhurst St, Rochester, New York, 14619",-77.6520945,43.13808900000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65209449999998 43.13808900000004),A,"36 Penhurst St, Rochester, NY, 14619, USA",36 Penhurst St,,,"36 Penhurst St, Rochester, New York, 14619",,,20.0,,36,,,,,,,Penhurst,St,,,,,,,,,36 Penhurst St,,,,,,14619,1518,USA,United States,ENG,0.0,-77.6520945,43.13808900000001,-77.65309450000001,-77.6510945,43.13708900000001,43.139089000000006,
housing_rehab_addresses,"121 Raeburn Ave., Rochester, New York 14619","121 Raeburn Ave, Rochester, New York, 14619",-77.65447499999999,43.136082000000016,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65447499999993 43.13608200000004),A,"121 Raeburn Ave, Rochester, NY, 14619, USA",121 Raeburn Ave,,,"121 Raeburn Ave, Rochester, New York, 14619",,,20.0,,121,,,,,,,Raeburn,Ave,,,,,,,,,121 Raeburn Ave,,,,,,14619,1615,USA,United States,ENG,0.0,-77.65447499999999,43.136082000000016,-77.655475,-77.65347499999999,43.13508200000002,43.137082000000014,
housing_rehab_addresses,"197 Raeburn Ave., Rochester, New York 14619","197 Raeburn Ave, Rochester, New York, 14619",-77.65660799999999,43.136055,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65660799999995 43.13605500000006),A,"197 Raeburn Ave, Rochester, NY, 14619, USA",197 Raeburn Ave,,,"197 Raeburn Ave, Rochester, New York, 14619",,,20.0,,197,,,,,,,Raeburn,Ave,,,,,,,,,197 Raeburn Ave,,,,,,14619,1615,USA,United States,ENG,0.0,-77.65660799999999,43.136055,-77.657608,-77.65560799999999,43.135055,43.137055,
housing_rehab_addresses,"87 Rand St., Rochester, New York 14615","87 Rand St, Rochester, New York, 14615",-77.641515,43.197677999999996,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64151499999997 43.19767800000005),A,"87 Rand St, Rochester, NY, 14615, USA",87 Rand St,,,"87 Rand St, Rochester, New York, 14615",,,20.0,,87,,,,,,,Rand,St,,,,,,,,,87 Rand St,,,,,,14615,3315,USA,United States,ENG,0.0,-77.641515,43.197677999999996,-77.642515,-77.640515,43.196678,43.198677999999994,
housing_rehab_addresses,"88 Rand St., Rochester, New York 14615","88 Rand St, Rochester, New York, 14615",-77.64138555152243,43.19789874148113,StreetAddress,100.0,M,New York,NY,Monroe County,,Rochester,Maplewood,POINT (-77.64138555199997 43.19789874100007),A,"88 Rand St, Rochester, NY, 14615, USA",88 Rand St,,,"88 Rand St, Rochester, New York, 14615",,,20.0,,88,2,220,2-220,R,,,Rand,St,,,,,,,,,88 Rand St,,,,,,14615,3316,USA,United States,ENG,0.0,-77.64138555152243,43.19789874148113,-77.64238555152244,-77.64038555152243,43.196898741481135,43.19889874148113,
housing_rehab_addresses,"89 Rand St., Rochester, New York 14615","89 Rand St, Rochester, New York, 14615",-77.641569,43.197677999999996,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64156899999995 43.19767800000005),A,"89 Rand St, Rochester, NY, 14615, USA",89 Rand St,,,"89 Rand St, Rochester, New York, 14615",,,20.0,,89,,,,,,,Rand,St,,,,,,,,,89 Rand St,,,,,,14615,3315,USA,United States,ENG,0.0,-77.641569,43.197677999999996,-77.64256900000001,-77.640569,43.196678,43.198677999999994,
housing_rehab_addresses,"169 Rand St., Rochester, New York 14615","169 Rand St, Rochester, New York, 14615",-77.6438055,43.197687,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64380549999998 43.19768700000003),A,"169 Rand St, Rochester, NY, 14615, USA",169 Rand St,,,"169 Rand St, Rochester, New York, 14615",,,20.0,,169,,,,,,,Rand,St,,,,,,,,,169 Rand St,,,,,,14615,3317,USA,United States,ENG,0.0,-77.6438055,43.197687,-77.6448055,-77.6428055,43.196687000000004,43.198687,
housing_rehab_addresses,"17 Rodgers Ave., Rochester, New York 14606","17 Rogers Ave, Rochester, New York, 14606",-77.64617249999999,43.16686200000001,PointAddress,99.58,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64617249999998 43.16686200000004),A,"17 Rogers Ave, Rochester, NY, 14606, USA",17 Rogers Ave,,,"17 Rogers Ave, Rochester, New York, 14606",,,20.0,,17,,,,,,,Rogers,Ave,,,,,,,,,17 Rogers Ave,,,,,,14606,1803,USA,United States,ENG,0.0,-77.64617249999999,43.16686200000001,-77.6471725,-77.64517249999999,43.16586200000001,43.16786200000001,
housing_rehab_addresses,"102 Rosalind St., Rochester, New York 14619","102 Rosalind St, Rochester, New York, 14619",-77.653863,43.13330100000002,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65386299999994 43.13330100000007),A,"102 Rosalind St, Rochester, NY, 14619, USA",102 Rosalind St,,,"102 Rosalind St, Rochester, New York, 14619",,,20.0,,102,,,,,,,Rosalind,St,,,,,,,,,102 Rosalind St,,,,,,14619,2124,USA,United States,ENG,0.0,-77.653863,43.13330100000002,-77.654863,-77.652863,43.13230100000002,43.134301000000015,
housing_rehab_addresses,"359 Roxborough Ave., Rochester, New York 14619","359 Roxborough Rd, Rochester, New York, 14619",-77.66073899999999,43.140051,PointAddress,98.04,M,New York,NY,Monroe County,,Rochester,,POINT (-77.66073899999998 43.14005100000003),A,"359 Roxborough Rd, Rochester, NY, 14619, USA",359 Roxborough Rd,,,"359 Roxborough Rd, Rochester, New York, 14619",,,20.0,,359,,,,,,,Roxborough,Rd,,,,,,,,,359 Roxborough Rd,,,,,,14619,1445,USA,United States,ENG,0.0,-77.66073899999999,43.140051,-77.661739,-77.65973899999999,43.139051,43.141051,
housing_rehab_addresses,"62 Rugby Ave., Rochester, New York 14619","62 Rugby Ave, Rochester, New York, 14619",-77.643045,43.14663899999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64304499999997 43.14663900000005),A,"62 Rugby Ave, Rochester, NY, 14619, USA",62 Rugby Ave,,,"62 Rugby Ave, Rochester, New York, 14619",,,20.0,,62,,,,,,,Rugby,Ave,,,,,,,,,62 Rugby Ave,,,,,,14619,1136,USA,United States,ENG,0.0,-77.643045,43.14663899999999,-77.644045,-77.642045,43.145638999999996,43.14763899999999,
housing_rehab_addresses,"77 Rustic St., Rochester, New York 14609","77 Rustic St, Rochester, New York, 14609",-77.5781775,43.177446,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57817749999998 43.17744600000003),A,"77 Rustic St, Rochester, NY, 14609, USA",77 Rustic St,,,"77 Rustic St, Rochester, New York, 14609",,,20.0,,77,,,,,,,Rustic,St,,,,,,,,,77 Rustic St,,,,,,14609,3509,USA,United States,ENG,0.0,-77.5781775,43.177446,-77.5791775,-77.57717749999999,43.176446000000006,43.178446,
housing_rehab_addresses,"303 Sawyer St., Rochester, New York 14619","303 Sawyer St, Rochester, New York, 14619",-77.641254,43.13485800000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64125399999995 43.13485800000007),A,"303 Sawyer St, Rochester, NY, 14619, USA",303 Sawyer St,,,"303 Sawyer St, Rochester, New York, 14619",,,20.0,,303,,,,,,,Sawyer,St,,,,,,,,,303 Sawyer St,,,,,,14619,1931,USA,United States,ENG,0.0,-77.641254,43.13485800000001,-77.64225400000001,-77.640254,43.13385800000001,43.135858000000006,
housing_rehab_addresses,"86 Sawyer St., Rochester, New York 14619","86 Sawyer St, Rochester, New York, 14619",-77.6349855,43.13521800000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63498549999997 43.13521800000007),A,"86 Sawyer St, Rochester, NY, 14619, USA",86 Sawyer St,,,"86 Sawyer St, Rochester, New York, 14619",,,20.0,,86,,,,,,,Sawyer,St,,,,,,,,,86 Sawyer St,,,,,,14619,1924,USA,United States,ENG,0.0,-77.6349855,43.13521800000001,-77.6359855,-77.6339855,43.13421800000001,43.13621800000001,
housing_rehab_addresses,"116 Sherwood St., Rochester, New York 14619","116 Sherwood Ave, Rochester, New York, 14619",-77.646789,43.14424500000001,PointAddress,98.04,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64678899999996 43.14424500000007),A,"116 Sherwood Ave, Rochester, NY, 14619, USA",116 Sherwood Ave,,,"116 Sherwood Ave, Rochester, New York, 14619",,,20.0,,116,,,,,,,Sherwood,Ave,,,,,,,,,116 Sherwood Ave,,,,,,14619,1112,USA,United States,ENG,0.0,-77.646789,43.14424500000001,-77.647789,-77.645789,43.143245000000014,43.14524500000001,
housing_rehab_addresses,"170 Spruce Ave., Rochester, New York 14611","170 Spruce Ave, Rochester, New York, 14611",-77.64201899999999,43.128423,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64201899999995 43.12842300000005),A,"170 Spruce Ave, Rochester, NY, 14611, USA",170 Spruce Ave,,,"170 Spruce Ave, Rochester, New York, 14611",,,20.0,,170,,,,,,,Spruce,Ave,,,,,,,,,170 Spruce Ave,,,,,,14611,4050,USA,United States,ENG,0.0,-77.64201899999999,43.128423,-77.643019,-77.64101899999999,43.127423,43.129422999999996,
housing_rehab_addresses,"223 Sunset St., Rochester, New York 14606","223 Sunset St, Rochester, New York, 14606",-77.6553255,43.16907599999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65532549999995 43.16907600000008),A,"223 Sunset St, Rochester, NY, 14606, USA",223 Sunset St,,,"223 Sunset St, Rochester, New York, 14606",,,20.0,,223,,,,,,,Sunset,St,,,,,,,,,223 Sunset St,,,,,,14606,2656,USA,United States,ENG,0.0,-77.6553255,43.16907599999999,-77.65632550000001,-77.6543255,43.16807599999999,43.17007599999999,
housing_rehab_addresses,"204 Townsend St., Rochester, New York 14621","204 Townsend St, Rochester, New York, 14621",-77.6060775,43.188912000000016,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60607749999997 43.18891200000007),A,"204 Townsend St, Rochester, NY, 14621, USA",204 Townsend St,,,"204 Townsend St, Rochester, New York, 14621",,,20.0,,204,,,,,,,Townsend,St,,,,,,,,,204 Townsend St,,,,,,14621,2414,USA,United States,ENG,0.0,-77.6060775,43.188912000000016,-77.6070775,-77.6050775,43.18791200000002,43.189912000000014,
housing_rehab_addresses,"48 Truesdale St., Rochester, New York 14615","48 Truesdale St, Rochester, New York, 14615",-77.6546685,43.19493299999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65466849999996 43.19493300000005),A,"48 Truesdale St, Rochester, NY, 14615, USA",48 Truesdale St,,,"48 Truesdale St, Rochester, New York, 14615",,,20.0,,48,,,,,,,Truesdale,St,,,,,,,,,48 Truesdale St,,,,,,14615,3148,USA,United States,ENG,0.0,-77.6546685,43.19493299999999,-77.6556685,-77.6536685,43.193932999999994,43.19593299999999,
housing_rehab_addresses,"100 Tryon Park, Rochester, New York 14609","100 Tryon Park, Rochester, New York, 14609",-77.5416915,43.16588999999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.54169149999996 43.16589000000005),A,"100 Tryon Park, Rochester, NY, 14609, USA",100 Tryon Park,,,"100 Tryon Park, Rochester, New York, 14609",,,20.0,,100,,,,,,,Tryon,Park,,,,,,,,,100 Tryon Park,,,,,,14609,6816,USA,United States,ENG,0.0,-77.5416915,43.16588999999999,-77.5426915,-77.5406915,43.16488999999999,43.16688999999999,
housing_rehab_addresses,"164 Versailles Rd., Rochester, New York 14621","164 Versailles Rd, Rochester, New York, 14621",-77.613156,43.19636400000002,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.61315599999995 43.19636400000007),A,"164 Versailles Rd, Rochester, NY, 14621, USA",164 Versailles Rd,,,"164 Versailles Rd, Rochester, New York, 14621",,,20.0,,164,,,,,,,Versailles,Rd,,,,,,,,,164 Versailles Rd,,,,,,14621,1419,USA,United States,ENG,0.0,-77.613156,43.19636400000002,-77.61415600000001,-77.612156,43.19536400000002,43.197364000000015,
housing_rehab_addresses,"30 Vose St., Rochester, New York 14605","30 Vose St, Rochester, New York, 14605",-77.600943,43.173216,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60094299999997 43.17321600000002),A,"30 Vose St, Rochester, NY, 14605, USA",30 Vose St,,,"30 Vose St, Rochester, New York, 14605",,,20.0,,30,,,,,,,Vose,St,,,,,,,,,30 Vose St,,,,,,14605,1354,USA,United States,ENG,0.0,-77.600943,43.173216,-77.601943,-77.599943,43.172216,43.174215999999994,
housing_rehab_addresses,"88 Wakefield St., Rochester, New York 14621","88 Wakefield St, Rochester, New York, 14621",-77.6015505,43.18865099999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60155049999997 43.18865100000005),A,"88 Wakefield St, Rochester, NY, 14621, USA",88 Wakefield St,,,"88 Wakefield St, Rochester, New York, 14621",,,20.0,,88,,,,,,,Wakefield,St,,,,,,,,,88 Wakefield St,,,,,,14621,2438,USA,United States,ENG,0.0,-77.6015505,43.18865099999999,-77.6025505,-77.6005505,43.187650999999995,43.18965099999999,
housing_rehab_addresses,"240 Weaver St., Rochester, New York 14621","240 Weaver St, Rochester, New York, 14621",-77.604039,43.18406999999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60403899999994 43.18407000000008),A,"240 Weaver St, Rochester, NY, 14621, USA",240 Weaver St,,,"240 Weaver St, Rochester, New York, 14621",,,20.0,,240,,,,,,,Weaver,St,,,,,,,,,240 Weaver St,,,,,,14621,3612,USA,United States,ENG,0.0,-77.604039,43.18406999999999,-77.605039,-77.603039,43.183069999999994,43.18506999999999,
housing_rehab_addresses,"20 Weeger St., Rochester, New York 14605","20 Weeger St, Rochester, New York, 14605",-77.603886,43.17458400000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60388599999999 43.17458400000004),A,"20 Weeger St, Rochester, NY, 14605, USA",20 Weeger St,,,"20 Weeger St, Rochester, New York, 14605",,,20.0,,20,,,,,,,Weeger,St,,,,,,,,,20 Weeger St,,,,,,14605,1350,USA,United States,ENG,0.0,-77.603886,43.17458400000001,-77.60488600000001,-77.602886,43.17358400000001,43.17558400000001,
housing_rehab_addresses,"531 Wellington Ave., Rochester, New York 14619","531 Wellington Ave, Rochester, New York, 14619",-77.6410605,43.13783699999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64106049999998 43.13783700000005),A,"531 Wellington Ave, Rochester, NY, 14619, USA",531 Wellington Ave,,,"531 Wellington Ave, Rochester, New York, 14619",,,20.0,,531,,,,,,,Wellington,Ave,,,,,,,,,531 Wellington Ave,,,,,,14619,1828,USA,United States,ENG,0.0,-77.6410605,43.13783699999999,-77.6420605,-77.64006049999999,43.13683699999999,43.13883699999999,
housing_rehab_addresses,"191 West High Terr., Rochester, New York 14619","191 West High Ter, Rochester, New York, 14619",-77.641542,43.135569000000004,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64154199999996 43.13556900000003),A,"191 West High Ter, Rochester, NY, 14619, USA",191 West High Ter,,,"191 West High Ter, Rochester, New York, 14619",,,20.0,,191,,,,,,,West High,Ter,,,,,,,,,191 West High Ter,,,,,,14619,1856,USA,United States,ENG,0.0,-77.641542,43.135569000000004,-77.642542,-77.640542,43.134569000000006,43.136569,
housing_rehab_addresses,"51 Willite Dr., Rochester, New York 14621","51 Willite Dr, Rochester, New York, 14621",-77.5898055,43.17956100000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.58980549999995 43.17956100000004),A,"51 Willite Dr, Rochester, NY, 14621, USA",51 Willite Dr,,,"51 Willite Dr, Rochester, New York, 14621",,,20.0,,51,,,,,,,Willite,Dr,,,,,,,,,51 Willite Dr,,,,,,14621,5123,USA,United States,ENG,0.0,-77.5898055,43.17956100000001,-77.5908055,-77.58880549999999,43.17856100000001,43.180561000000004,
housing_rehab_addresses,"191 Winterroth St., Rochester, New York 14609","191 Winterroth St, Rochester, New York, 14609",-77.5758105,43.17485400000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57581049999999 43.17485400000004),A,"191 Winterroth St, Rochester, NY, 14609, USA",191 Winterroth St,,,"191 Winterroth St, Rochester, New York, 14609",,,20.0,,191,,,,,,,Winterroth,St,,,,,,,,,191 Winterroth St,,,,,,14609,4032,USA,United States,ENG,0.0,-77.5758105,43.17485400000001,-77.57681050000001,-77.5748105,43.17385400000001,43.17585400000001,
housing_rehab_addresses,"21 Wyand Crescent, Rochester, New York 14609","21 Wyand Cres, Rochester, New York, 14609",-77.55523649999999,43.164513,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.55523649999998 43.16451300000006),A,"21 Wyand Cres, Rochester, NY, 14609, USA",21 Wyand Cres,,,"21 Wyand Cres, Rochester, New York, 14609",,,20.0,,21,,,,,,,Wyand,Cres,,,,,,,,,21 Wyand Cres,,,,,,14609,6620,USA,United States,ENG,0.0,-77.55523649999999,43.164513,-77.5562365,-77.55423649999999,43.163513,43.165513,
housing_rehab_addresses,"65 Yarker Ave., Rochester, New York 14612","65 Yarker Ave, Rochester, New York, 14612",-77.62148549999999,43.23644100000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62148549999995 43.23644100000007),A,"65 Yarker Ave, Rochester, NY, 14612, USA",65 Yarker Ave,,,"65 Yarker Ave, Rochester, New York, 14612",,,20.0,,65,,,,,,,Yarker,Ave,,,,,,,,,65 Yarker Ave,,,,,,14612,5129,USA,United States,ENG,0.0,-77.62148549999999,43.23644100000001,-77.6224855,-77.62048549999999,43.235441000000016,43.23744100000001,
housing_rehab_addresses,"95 Yarmouth Rd., Rochester, New York 14610","95 Yarmouth Rd, Rochester, New York, 14610",-77.548536,43.14739500000002,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.54853599999996 43.14739500000007),A,"95 Yarmouth Rd, Rochester, NY, 14610, USA",95 Yarmouth Rd,,,"95 Yarmouth Rd, Rochester, New York, 14610",,,20.0,,95,,,,,,,Yarmouth,Rd,,,,,,,,,95 Yarmouth Rd,,,,,,14610,1941,USA,United States,ENG,0.0,-77.548536,43.14739500000002,-77.549536,-77.547536,43.14639500000002,43.148395000000015,
roof_program_addresses,"39 Admiral park, Rochester, New York 14613","39 Admiral Park, Rochester, New York, 14613",-77.6430675,43.17756299999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64306749999997 43.17756300000008),A,"39 Admiral Park, Rochester, NY, 14613, USA",39 Admiral Park,,,"39 Admiral Park, Rochester, New York, 14613",,,20.0,,39,,,,,,,Admiral,Park,,,,,,,,,39 Admiral Park,,,,,,14613,2203,USA,United States,ENG,0.0,-77.6430675,43.17756299999999,-77.6440675,-77.6420675,43.176562999999994,43.17856299999999,
